function,dimension,experiment,method,optimizer_type,start_distance,final_value,iterations,runtime,success,distance_to_minimum,f_error,initial_gradient_norm,final_gradient_norm
sphere,2,0,gradient_descent,first_order,4.550449850918454,2.320432908786059e-13,795,0.009545564651489258,True,4.817087199528423e-07,2.320432908786059e-13,9.100899701836909,9.634174399056847e-07
sphere,2,0,sgd,first_order,4.550449850918454,2.904131888392499e-07,1000,0.015637874603271484,False,0.0005388999803667188,2.904131888392499e-07,9.100899701836909,0.0010777999607334376
sphere,2,0,sgd_momentum,first_order,4.550449850918454,7.330299278490085e-06,1000,0.014923572540283203,False,0.0027074525440882774,7.330299278490085e-06,9.100899701836909,0.005414905088176555
sphere,2,0,momentum,first_order,4.550449850918454,2.704763631582342e-12,247,0.00396728515625,True,1.6446165606555049e-06,2.704763631582342e-12,9.100899701836909,3.2892331213110097e-06
sphere,2,0,rmsprop,first_order,4.550449850918454,4.999990000441688e-05,1000,0.017942428588867188,False,0.0070710607411064485,4.999990000441688e-05,9.100899701836909,0.014142121482212897
sphere,2,0,adam,first_order,4.550449850918454,11.921526270234923,1000,0.022940397262573242,False,3.452756329403354,11.921526270234923,9.100899701836909,6.905512658806708
sphere,2,0,trust-exact,second_order,4.550449850918454,2.0029671421627253e-31,3,0.003103017807006836,True,4.47545209131181e-16,2.0029671421627253e-31,9.100899701836909,8.95090418262362e-16
sphere,2,0,trust-krylov,second_order,4.550449850918454,0.0,3,0.002046823501586914,True,0.0,0.0,9.100899701836909,0.0
sum_squares,2,0,gradient_descent,first_order,4.227341273913287,2.3194052022237923e-13,783,0.011636972427368164,True,,,11.531948432304715,9.632040702205967e-07
sum_squares,2,0,sgd,first_order,4.227341273913287,5.788687527900922e-07,1000,0.017562150955200195,False,,,11.531948432304715,0.0015639244959359192
sum_squares,2,0,sgd_momentum,first_order,4.227341273913287,6.965401557088457e-06,1000,0.01820850372314453,False,,,11.531948432304715,0.005511563411752551
sum_squares,2,0,momentum,first_order,4.227341273913287,2.479687099914258e-14,292,0.005916118621826172,True,,,11.531948432304715,4.4204068697170975e-07
sum_squares,2,0,rmsprop,first_order,4.227341273913287,7.499990000018122e-05,1000,0.020124197006225586,False,,,11.531948432304715,0.02236066635860335
sum_squares,2,0,adam,first_order,4.227341273913287,10.679886486950267,1000,0.027846574783325195,False,,,11.531948432304715,7.595491067343314
sum_squares,2,0,trust-exact,second_order,4.227341273913287,4.930380657631324e-32,3,0.0034842491149902344,True,,,11.531948432304715,4.440892098500626e-16
sum_squares,2,0,trust-krylov,second_order,4.227341273913287,1.4693679385278594e-39,5,0.003507852554321289,True,,,11.531948432304715,1.0842021724855044e-19
rosenbrock,2,0,gradient_descent,first_order,4.553805062468791,,1000,0.018112659454345703,False,,,6443.990720412641,
rosenbrock,2,0,sgd,first_order,4.553805062468791,,1000,0.01904773712158203,False,,,6443.990720412641,
rosenbrock,2,0,sgd_momentum,first_order,4.553805062468791,,1000,0.02301645278930664,False,,,6443.990720412641,
rosenbrock,2,0,momentum,first_order,4.553805062468791,,1000,0.01925969123840332,False,,,6443.990720412641,
rosenbrock,2,0,rmsprop,first_order,4.553805062468791,0.047760186490200085,1000,0.03204822540283203,False,0.3640449626915685,0.047760186490200085,6443.990720412641,5.1107219537101525
rosenbrock,2,0,adam,first_order,4.553805062468791,2135.413569851329,1000,0.03619885444641113,False,4.754923909716542,2135.413569851329,6443.990720412641,2368.1881833469965
rosenbrock,2,0,trust-exact,second_order,4.553805062468791,0.10458790721998786,400,0.11269307136535645,False,0.6319904570340266,0.10458790721998786,6443.990720412641,0.4019500645763034
rosenbrock,2,0,trust-krylov,second_order,4.553805062468791,0.10473055090368977,400,0.11768698692321777,False,0.6324131343223288,0.10473055090368977,6443.990720412641,0.3841734016260499
michalewicz,2,0,gradient_descent,first_order,4.753558443679811,-1.732614748894415e-10,2,0.0011370182037353516,True,,,16.602563603149562,6.305144195836211e-08
michalewicz,2,0,sgd,first_order,4.753558443679811,-3.169102377494467e-10,1000,0.04254555702209473,False,,,16.602563603149562,1.1144919729039844e-07
michalewicz,2,0,sgd_momentum,first_order,4.753558443679811,0.19392896795538533,1000,0.04891180992126465,False,,,16.602563603149562,0.17401054776565505
michalewicz,2,0,momentum,first_order,4.753558443679811,-1.6983721995407728e-05,2,0.00037550926208496094,True,,,16.602563603149562,0.0030757581599179197
michalewicz,2,0,rmsprop,first_order,4.753558443679811,-2.9750624916782783e-09,225,0.012186765670776367,True,,,16.602563603149562,9.192822435991678e-07
michalewicz,2,0,adam,first_order,4.753558443679811,-0.00022010232883630588,1000,0.051685333251953125,False,,,16.602563603149562,0.03126868197768127
michalewicz,2,0,trust-exact,second_order,4.753558443679811,-0.6188672198571413,30,0.01562190055847168,False,,,16.602563603149562,16.602563603149562
michalewicz,2,0,trust-krylov,second_order,4.753558443679811,-0.6188672198571413,30,0.010532379150390625,False,,,16.602563603149562,16.602563603149562
