optimizer,lr,beta1,beta2,epsilon,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
Adam,0.004641588833612777,0.9,0.999,1e-07,11.541472985588126,6.617729272061722,350.85,1.0,3.256089395197324,0.9386209426764234
Adam,0.00021544346900318845,0.99,0.9999,1e-08,14.62309625009081,7.541244312193968,1000.0,0.0,3.246208364080121,0.9296779579964466
Adam,0.046415888336127774,0.9,0.999,1e-07,11.541472985588133,6.61772927206172,328.15,1.0,3.2560893944457248,0.9386209440030339
Adam,0.004641588833612777,0.95,0.9999,1e-07,11.541472985588127,6.6177292720617205,679.8,1.0,3.256089395087364,0.9386209431777728
Adam,0.004641588833612777,0.9,0.9995,1e-08,11.541472985588133,6.617729272061719,348.35,1.0,3.2560893959621175,0.9386209421704144
Adam,0.0001,0.9,0.999,1e-07,20.625195725801362,9.866468438989465,1000.0,0.0,3.2194320782358474,0.9187453945014312
Adam,0.046415888336127774,0.9,0.999,1e-07,11.541472985588133,6.61772927206172,328.15,1.0,3.2560893944457248,0.9386209440030339
Adam,0.002154434690031882,0.95,0.9995,1e-07,11.541472985588127,6.6177292720617205,713.65,1.0,3.2560893956047443,0.9386209435899311
Adam,0.00021544346900318845,0.99,0.9999,1e-08,14.62309625009081,7.541244312193968,1000.0,0.0,3.246208364080121,0.9296779579964466
Adam,0.004641588833612777,0.9,0.9999,1e-08,11.541472985588127,6.6177292720617205,354.15,1.0,3.256089395584749,0.9386209435513289
Adam,0.00046415888336127773,0.95,0.9999,1e-06,11.592417635450975,6.618239930302607,967.1,0.1,3.2570351298945184,0.9377553606957539
Adam,0.01,0.95,0.999,1e-06,11.541472985588129,6.617729272061721,668.35,1.0,3.2560893952814327,0.9386209429798147
Adam,0.0001,0.95,0.9995,1e-06,20.613185237549146,9.851383019317442,1000.0,0.0,3.219405049812257,0.9186842106605104
Adam,0.002154434690031882,0.95,0.9995,1e-07,11.541472985588127,6.6177292720617205,713.65,1.0,3.2560893956047443,0.9386209435899311
Adam,0.01,0.99,0.9999,1e-08,11.54168681889675,6.6177775782890045,1000.0,0.0,3.2561916113165075,0.9384305466268795
Adam,0.021544346900318822,0.9,0.9995,1e-06,11.541472985588134,6.617729272061719,324.1,1.0,3.2560893957955868,0.9386209440649231
Adam,0.00046415888336127773,0.99,0.9999,1e-07,11.557235192727683,6.6235360710978615,1000.0,0.0,3.259197807633941,0.9406640958803889
Adam,0.1,0.99,0.9995,1e-08,11.541609698526736,6.617717580695712,1000.0,0.0,3.255977382748243,0.9383686109702701
Adam,0.0001,0.9,0.999,1e-08,20.625195711009557,9.866468429137484,1000.0,0.0,3.219432078260316,0.9187453944769616
Adam,0.046415888336127774,0.95,0.9995,1e-07,11.541472985588141,6.617729272061734,647.55,1.0,3.256089393861971,0.9386209422172861
Adam,0.002154434690031882,0.9,0.9999,1e-08,11.541472985588149,6.617729272061767,468.7,1.0,3.2560893982027372,0.9386209480005108
Adam,0.046415888336127774,0.99,0.9999,1e-07,11.54159586584225,6.6177461239532,1000.0,0.0,3.256116558956021,0.9384165317881036
Adam,0.0001,0.99,0.999,1e-06,20.749237697462306,10.106896958553545,1000.0,0.0,3.219841096809879,0.9205380434233774
Adam,0.01,0.95,0.9999,1e-07,11.541472985588133,6.617729272061721,656.15,1.0,3.256089395834388,0.938620944954849
Adam,0.01,0.9,0.999,1e-06,11.541472985588133,6.617729272061724,327.55,1.0,3.2560893952801466,0.9386209436592976
Adam,0.01,0.9,0.999,1e-07,11.541472985588133,6.617729272061724,327.55,1.0,3.256089395280145,0.9386209436592954
Adam,0.001,0.9,0.999,1e-07,11.541473014824497,6.617729284782467,884.75,0.2,3.2560930163356536,0.9386225097757558
Adam,0.1,0.95,0.9995,1e-06,11.541472985588147,6.61772927206172,658.15,1.0,3.2560893965807836,0.9386209423686243
Adam,0.00046415888336127773,0.99,0.9995,1e-08,11.559786492414776,6.625100291173244,1000.0,0.0,3.259323920330943,0.9410710040465811
Adam,0.00021544346900318845,0.9,0.9999,1e-06,14.450322699931423,7.221160507856042,998.15,0.05,3.242388728782751,0.9269498836090356
Adam,0.0001,0.9,0.999,1e-08,20.625195711009557,9.866468429137484,1000.0,0.0,3.219432078260316,0.9187453944769616
Adam,0.00021544346900318845,0.9,0.999,1e-07,14.540766725276137,7.32211730326854,994.0,0.05,3.24320025574533,0.9276524288535595
Adam,0.004641588833612777,0.95,0.9999,1e-07,11.541472985588127,6.6177292720617205,679.8,1.0,3.256089395087364,0.9386209431777728
Adam,0.046415888336127774,0.95,0.9999,1e-06,11.541472985588133,6.617729272061721,653.0,1.0,3.2560893951620526,0.9386209450208505
Adam,0.021544346900318822,0.95,0.9995,1e-07,11.541472985588133,6.61772927206172,649.9,1.0,3.2560893958416046,0.9386209419265216
Adam,0.00046415888336127773,0.95,0.9999,1e-06,11.592417635450975,6.618239930302607,967.1,0.1,3.2570351298945184,0.9377553606957539
Adam,0.1,0.95,0.9999,1e-07,11.541472985588149,6.6177292720617285,647.55,1.0,3.2560893962102297,0.9386209459556928
Adam,0.0001,0.99,0.999,1e-06,20.749237697462306,10.106896958553545,1000.0,0.0,3.219841096809879,0.9205380434233774
Adam,0.01,0.9,0.999,1e-08,11.541472985588133,6.617729272061724,327.55,1.0,3.2560893952801457,0.9386209436592953
Adam,0.004641588833612777,0.99,0.999,1e-07,11.541812410326646,6.617724851435671,1000.0,0.0,3.2559777788347923,0.9389678523196764
Adam,0.001,0.99,0.999,1e-08,11.54266382259602,6.617878081924249,1000.0,0.0,3.256966581642878,0.9395901778850719
Adam,0.01,0.99,0.999,1e-06,11.541676352198962,6.617718504464376,1000.0,0.0,3.2560250449495443,0.9387649713592917
Adam,0.046415888336127774,0.9,0.999,1e-06,11.541472985588133,6.6177292720617205,328.15,1.0,3.256089394445728,0.9386209440030234
Adam,0.002154434690031882,0.95,0.999,1e-08,11.541472985588126,6.617729272061721,713.85,1.0,3.2560893953053265,0.9386209432162056
Adam,0.002154434690031882,0.95,0.9995,1e-06,11.541472985588127,6.617729272061721,713.65,1.0,3.2560893956047345,0.9386209435899462
Adam,0.002154434690031882,0.99,0.9995,1e-07,11.54200747017986,6.6177520549324695,1000.0,0.0,3.2560462804780848,0.9388827754952277
Adam,0.01,0.99,0.999,1e-07,11.541676352099627,6.617718504543383,1000.0,0.0,3.2560250447865706,0.9387649715711746
Adam,0.01,0.9,0.9995,1e-06,11.541472985588133,6.617729272061719,327.85,1.0,3.256089395683854,0.9386209438315117
Adam,0.002154434690031882,0.9,0.999,1e-06,11.541472985588129,6.6177292720617205,450.25,1.0,3.256089394698339,0.9386209441772512
Adam,0.001,0.9,0.9999,1e-06,11.541473103185915,6.617729303431149,890.45,0.2,3.256096529237653,0.9386230702775326
Adam,0.01,0.9,0.999,1e-07,11.541472985588133,6.617729272061724,327.55,1.0,3.256089395280145,0.9386209436592954
Adam,0.021544346900318822,0.95,0.9995,1e-08,11.541472985588133,6.61772927206172,649.9,1.0,3.2560893958416073,0.9386209419265167
Adam,0.001,0.95,0.9999,1e-08,11.541472990649703,6.617729274540387,920.15,0.35,3.2560909974724326,0.9386217130088909
Adam,0.021544346900318822,0.99,0.9999,1e-08,11.54162336594171,6.6177148815632325,1000.0,0.0,3.256031899317675,0.9385500541731799
Adam,0.002154434690031882,0.99,0.9999,1e-07,11.541981083782982,6.617814847181325,1000.0,0.0,3.256238025296382,0.9390265615139394
Adam,0.00046415888336127773,0.9,0.999,1e-06,11.595824230674136,6.6189505474534425,952.45,0.1,3.2571666624995586,0.9379769458723298
