experiment_num,timestamp,function,dimension,method,success,iterations,runtime,f_initial,f_final,initial_distance_to_minimum,final_distance_to_minimum,initial_grad_norm,final_grad_norm,relative_improvement_f,relative_improvement_dist,relative_improvement_grad,success_f_15,success_f_30,success_f_45,success_f_60,success_f_75,success_f_90,success_dist_15,success_dist_30,success_dist_45,success_dist_60,success_dist_75,success_dist_90,x_initial,x_final
4,20250117_051206,ackley,512,GradientDescent,False,2000,0.1437394618988037,1.6663408473767665,1.185535705311509,3.9324476644275697,2.9878325030670005,0.4802889411895447,0.4950244631010727,0.28853949227864395,0.2402104851656234,-0.03068053550230019,True,False,False,False,False,False,True,False,False,False,False,False,"",""
5,20250117_051206,ackley,512,GradientDescent,False,2000,0.14081740379333496,1.297940532050188,0.788013935222605,3.1634782697506516,2.1691595631939173,0.5118641908738428,0.48790389287624164,0.39287362112200797,0.3143118497333972,0.046809873448456545,True,True,False,False,False,False,True,True,False,False,False,False,"",""
6,20250117_051206,ackley,512,GradientDescent,False,2000,0.1450796127319336,1.699776405448962,1.2030269885749907,3.9785179449537997,3.0220721889519377,0.48768410452455774,0.5025092813842308,0.29224397707930583,0.240402524064264,-0.03039913895517691,True,False,False,False,False,False,True,False,False,False,False,False,"",""
7,20250117_051207,ackley,512,GradientDescent,False,2000,0.1431412696838379,1.7569737692583947,1.2625566533994612,4.074966955599454,3.1115985275590536,0.4832463819550076,0.5056669704550959,0.28140267345460895,0.23641134726666327,-0.04639577105447586,True,False,False,False,False,False,True,False,False,False,False,False,"",""
8,20250117_051207,ackley,512,GradientDescent,False,2000,0.1420915126800537,1.4325766489744542,0.9154951337329789,3.42292599460513,2.424640486255757,0.5076985069550781,0.49990620444267286,0.36094509540668634,0.2916468278667928,0.015348287232790173,True,True,False,False,False,False,True,False,False,False,False,False,"",""
9,20250117_051207,ackley,512,GradientDescent,False,2000,0.1418933868408203,1.340008698104182,0.8290741797082153,3.2468833460873188,2.2516547854345736,0.5092335595058292,0.49201690878679505,0.3812919417006971,0.3065181143178589,0.033808947579459424,True,True,False,False,False,False,True,True,False,False,False,False,"",""
10,20250117_051207,ackley,512,GradientDescent,False,2000,0.1419823169708252,0.7469350661454439,0.3484085237967247,2.0775169166599405,1.18845861990484,0.4865780970326753,0.3959945851832185,0.5335491134528122,0.4279427472409971,0.1861643843030892,True,True,True,False,False,False,True,True,False,False,False,False,"",""
11,20250117_051207,ackley,512,GradientDescent,False,2000,0.1417989730834961,1.3745945606640508,0.8718592728780235,3.32911992990533,2.3456426966605854,0.5026542408703324,0.49136675684644654,0.3657335058441972,0.29541658274615284,0.0224557620449832,True,True,False,False,False,False,True,False,False,False,False,False,"",""
12,20250117_051207,ackley,512,GradientDescent,False,2000,0.1440443992614746,1.1069664818436498,0.6179436828286105,2.790420337081431,1.8097924651656163,0.511656272437492,0.46573349417027804,0.44176838868740914,0.35142657859979526,0.08975318146387869,True,True,False,False,False,False,True,True,False,False,False,False,"",""
13,20250117_051208,ackley,512,GradientDescent,False,2000,0.14148807525634766,1.3868446348890235,0.8696414224173243,3.330799103954416,2.328672522976903,0.509686782989732,0.4977756766574096,0.37293522249021516,0.30086671387288433,0.023369462834515672,True,True,False,False,False,False,True,True,False,False,False,False,"",""
14,20250117_051208,ackley,512,GradientDescent,False,2000,0.14303946495056152,1.8202129325157768,1.3599841963288175,4.2648206004748035,3.35405196385648,0.46520081795838214,0.48993503369413377,0.2528433503386122,0.2135537979058081,-0.0531688999264924,True,False,False,False,False,False,True,False,False,False,False,False,"",""
15,20250117_051208,ackley,512,GradientDescent,False,2000,0.14317750930786133,1.2404785617609453,0.7386803018734054,3.057298194616396,2.0708841195197802,0.5108747390841317,0.4805944068863452,0.4045198968817345,0.322642415723005,0.05927153934459835,True,True,False,False,False,False,True,True,False,False,False,False,"",""
1,20250117_051215,ackley,512,NewtonRaphson,False,200,7.14272403717041,0.8754455233730352,8.715440732769402,2.336116706504052,59.50460486283042,0.502036503301425,0.08374892989910364,-8.955434690201363,-24.471589110750283,0.8331815926762991,False,False,False,False,False,False,False,False,False,False,False,False,"",""
2,20250117_051223,ackley,512,NewtonRaphson,False,200,8.10339617729187,1.3443527742471777,14.681546647451608,3.276480003344081,119.08016798622369,0.5027550621616108,0.03773943481800502,-9.920903299115894,-35.343932471642326,0.9249347492280969,False,False,False,False,False,False,False,False,False,False,False,False,"",""
3,20250117_051224,ackley,512,NewtonRaphson,False,11,0.3414802551269531,1.8189855223269231,19.38914847764294,4.254125258086954,247.29589343217728,0.46659441962048026,3.6254556662153346e-06,-9.659319845954311,-57.13084439911021,0.9999922299635106,False,False,False,False,False,False,False,False,False,False,False,False,"",""
4,20250117_051231,ackley,512,NewtonRaphson,False,200,7.783569574356079,1.6663408473767665,13.34690813134026,3.9324476644275697,115.63234998400024,0.4802889411895447,0.0467256405535431,-7.009710709757612,-28.404676133390417,0.9027134781870754,False,False,False,False,False,False,False,False,False,False,False,False,"",""
5,20250117_051238,ackley,512,NewtonRaphson,False,200,6.936264514923096,1.297940532050188,15.360185650316184,3.1634782697506516,132.222099543042,0.5118641908738428,0.05494853067409469,-10.834275354706502,-40.79643046938453,0.8926501762502905,False,False,False,False,False,False,False,False,False,False,False,False,"",""
6,20250117_051246,ackley,512,NewtonRaphson,False,200,7.759742498397827,1.699776405448962,14.732341928262228,3.9785179449537997,120.86887185264416,0.48768410452455774,0.049262739674529016,-7.667223454234838,-29.380376191578986,0.8989863741354556,False,False,False,False,False,False,False,False,False,False,False,False,"",""
7,20250117_051246,ackley,512,NewtonRaphson,False,13,0.4110076427459717,1.7569737692583947,21.166569103159286,4.074966955599454,436.2735254365386,0.4832463819550076,3.012087979936896e-06,-11.047174222807854,-106.0618560077035,0.9999937669725167,False,False,False,False,False,False,False,False,False,False,False,False,"",""
8,20250117_051254,ackley,512,NewtonRaphson,False,200,7.911031723022461,1.4325766489744542,13.446620421688666,3.42292599460513,113.52522089734197,0.5076985069550781,0.05541936742600069,-8.38631830367664,-32.166133616756234,0.8908419728110324,False,False,False,False,False,False,False,False,False,False,False,False,"",""
9,20250117_051300,ackley,512,NewtonRaphson,False,180,5.754857778549194,1.340008698104182,19.90481249384437,3.2468833460873188,487.13765586261894,0.5092335595058292,2.164348963724897e-08,-13.854241261273385,-149.03238611872146,0.9999999574979118,False,False,False,False,False,False,False,False,False,False,False,False,"",""
10,20250117_051308,ackley,512,NewtonRaphson,False,200,8.112160205841064,0.7469350661454439,16.21261196760405,2.0775169166599405,146.43837448007875,0.4865780970326753,0.03652083935981694,-20.70551725636498,-69.48721158695075,0.9249435196887532,False,False,False,False,False,False,False,False,False,False,False,False,"",""
11,20250117_051316,ackley,512,NewtonRaphson,False,200,7.923824310302734,1.3745945606640508,16.156116772728087,3.32911992990533,145.49915028771045,0.5026542408703324,0.02961778714594764,-10.753368764185458,-42.704989111596234,0.9410772162298576,False,False,False,False,False,False,False,False,False,False,False,False,"",""
12,20250117_051323,ackley,512,NewtonRaphson,False,200,6.597747087478638,1.1069664818436498,9.116888902022225,2.790420337081431,61.81857744972643,0.511656272437492,0.09233830009560788,-7.235921368493535,-21.15385855250181,0.8195306007767379,False,False,False,False,False,False,False,False,False,False,False,False,"",""
13,20250117_051323,ackley,512,NewtonRaphson,False,12,0.37746477127075195,1.3868446348890235,20.870107449772856,3.330799103954416,354.99767498774463,0.509686782989732,5.6817668851129e-05,-14.048626879133364,-105.58033219904547,0.9998885243432881,False,False,False,False,False,False,False,False,False,False,False,False,"",""
14,20250117_051331,ackley,512,NewtonRaphson,False,200,7.925605535507202,1.8202129325157768,12.1597699458574,4.2648206004748035,98.06291448148617,0.46520081795838214,0.061566426709717015,-5.680410697363291,-21.993444195652405,0.8676562371925475,False,False,False,False,False,False,False,False,False,False,False,False,"",""
15,20250117_051338,ackley,512,NewtonRaphson,False,200,6.4806554317474365,1.2404785617609453,10.725470662847608,3.057298194616396,83.85069111237533,0.5108747390841317,0.06441674472029103,-7.646236213564271,-26.42640258644977,0.8739089256286701,False,False,False,False,False,False,False,False,False,False,False,False,"",""
1,20250117_051338,ackley,2048,GradientDescent,False,2000,0.3063347339630127,0.30317840159273546,0.23638716877426846,2.140555725582762,1.7753078133312457,0.19026160162664538,0.17519999678322473,0.22030340046514513,0.17063228389070703,0.07916260934760956,True,False,False,False,False,False,True,False,False,False,False,False,"",""
2,20250117_051338,ackley,2048,GradientDescent,False,2000,0.2580564022064209,0.7388251046399188,0.6222483112615618,4.102425254005129,3.620938415765654,0.24615810929726542,0.23642503746848234,0.15778672468793958,0.11736638900840606,0.03953991951176887,True,False,False,False,False,False,False,False,False,False,False,False,"",""
3,20250117_051338,ackley,2048,GradientDescent,False,2000,0.25888800621032715,0.485600537768097,0.3941551122123603,3.0258034807241128,2.598616249776521,0.22053324819846645,0.20695083493484737,0.1883140944942842,0.14118141963580544,0.061588959372673564,True,False,False,False,False,False,False,False,False,False,False,False,"",""
4,20250117_051339,ackley,2048,GradientDescent,False,2000,0.2589118480682373,0.9444024730600273,0.8168619155179511,4.92681490576723,4.424796506319595,0.2552051311496689,0.24957479133100507,0.1350489448940374,0.10189512069145988,0.022062016517065422,False,False,False,False,False,False,False,False,False,False,False,False,"",""
5,20250117_051339,ackley,2048,GradientDescent,False,2000,0.27172183990478516,0.9413941108998327,0.8143099302717158,4.919782230091587,4.419353067222132,0.2548214515499017,0.24905535428904835,0.13499572512371394,0.10171774673452147,0.02262799001332974,False,False,False,False,False,False,False,False,False,False,False,False,"",""
6,20250117_051339,ackley,2048,GradientDescent,False,2000,0.25327491760253906,0.5446979495247359,0.44628159894980657,3.287632338625027,2.844575515049644,0.22817577651485457,0.2152757514237997,0.18068059676156364,0.1347647114825135,0.05653547141633177,True,False,False,False,False,False,False,False,False,False,False,False,"",""
7,20250117_051340,ackley,2048,GradientDescent,False,2000,0.25643444061279297,0.6287616809779633,0.5221258208263433,3.6510094932857444,3.190124733444901,0.23649598570539962,0.2250722107026391,0.16959662679468746,0.12623488399260985,0.048304308289574854,True,False,False,False,False,False,False,False,False,False,False,False,"",""
8,20250117_051340,ackley,2048,GradientDescent,False,2000,0.2555253505706787,0.9371657448000232,0.8107445675674225,4.908375700462017,4.409852342375582,0.2542660312952461,0.24830945824005632,0.13489735186551985,0.1015658516196121,0.023426538829613444,False,False,False,False,False,False,False,False,False,False,False,False,"",""
9,20250117_051340,ackley,2048,GradientDescent,False,2000,0.257645845413208,0.3149550061985633,0.2463033285751064,2.2015262937975195,1.831221835108582,0.19281265599039984,0.1776968088483816,0.21797296843148284,0.16820351395857341,0.07839655060179693,True,False,False,False,False,False,True,False,False,False,False,False,"",""
10,20250117_051340,ackley,2048,GradientDescent,False,2000,0.2542452812194824,0.5111210432395024,0.4163972674798804,3.138704085709709,2.70394875157106,0.22424267479009072,0.21082656936182062,0.18532552516182763,0.13851427922691348,0.05982851141438023,True,False,False,False,False,False,False,False,False,False,False,False,"",""
11,20250117_051341,ackley,2048,GradientDescent,False,2000,0.2549581527709961,0.8741289802582668,0.7494333566671902,4.6482614247377265,4.151473205524958,0.253112089295422,0.24599560085127792,0.14265128648890518,0.10687613578894159,0.02811595630992566,False,False,False,False,False,False,False,False,False,False,False,False,"",""
12,20250117_051341,ackley,2048,GradientDescent,False,2000,0.2529768943786621,0.6792162651846962,0.5677114113324149,3.859932219139743,3.388880496886652,0.2413604859302009,0.23061937000605662,0.1641669370534882,0.12203626786951025,0.04450237942945852,True,False,False,False,False,False,False,False,False,False,False,False,"",""
13,20250117_051341,ackley,2048,GradientDescent,False,2000,0.25714755058288574,0.6869042123368954,0.5747831023306209,3.8916230136269654,3.419174005432329,0.24190143839493558,0.23137461654299957,0.16322670321795046,0.12140153517961573,0.04351698742175153,True,False,False,False,False,False,False,False,False,False,False,False,"",""
14,20250117_051341,ackley,2048,GradientDescent,False,2000,0.2549774646759033,0.8006624744482491,0.6811865984622227,4.362935552693673,3.8765119520127205,0.24842292061354115,0.24013414238841702,0.14922127587952633,0.11148998072653978,0.033365593660411745,False,False,False,False,False,False,False,False,False,False,False,False,"",""
15,20250117_051342,ackley,2048,GradientDescent,False,2000,0.25607848167419434,0.889492754612061,0.7655878160366183,4.720777444011617,4.226206078774764,0.2520265221832806,0.24551288476384045,0.13929842366111458,0.10476481280942924,0.025845047429981366,False,False,False,False,False,False,False,False,False,False,False,False,"",""
1,20250117_051457,ackley,2048,NewtonRaphson,False,200,75.57382225990295,0.30317840159273546,7.797555614647836,2.140555725582762,111.69356059742321,0.19026160162664538,0.05211104102476167,-24.71936382566731,-51.17970233735208,0.726108470762165,False,False,False,False,False,False,False,False,False,False,False,False,"",""
2,20250117_051618,ackley,2048,NewtonRaphson,False,200,81.0000011920929,0.7388251046399188,17.046235322918406,4.102425254005129,337.081525518153,0.24615810929726542,0.014919079854141858,-22.07208460549839,-81.16640271241162,0.9393922877587376,False,False,False,False,False,False,False,False,False,False,False,False,"",""
3,20250117_051622,ackley,2048,NewtonRaphson,False,11,4.081643581390381,0.485600537768097,18.924495667883857,3.0258034807241128,627.2939926655876,0.22053324819846645,5.1729432030186005e-05,-37.97132353861071,-206.31484931581485,0.9997654347702545,False,False,False,False,False,False,False,False,False,False,False,False,"",""
4,20250117_051627,ackley,2048,NewtonRaphson,False,12,4.2468297481536865,0.9444024730600273,21.612179642287142,4.92681490576723,1434.1560067815271,0.2552051311496689,1.659759620321172e-05,-21.884501320988647,-290.09191926466184,0.9999349637049677,False,False,False,False,False,False,False,False,False,False,False,False,"",""
5,20250117_051748,ackley,2048,NewtonRaphson,False,200,81.11260843276978,0.9413941108998327,18.60270211116301,4.919782230091587,423.035915225693,0.2548214515499017,0.009227533644590958,-18.76080144943927,-84.98671555789933,0.9637882384372812,False,False,False,False,False,False,False,False,False,False,False,False,"",""
6,20250117_051754,ackley,2048,NewtonRaphson,False,15,5.849215030670166,0.5446979495247359,21.59217268873102,3.287632338625027,1200.2512468717734,0.22817577651485457,1.2066927805985436e-05,-38.6406351585696,-364.0807399509124,0.9999471156492145,False,False,False,False,False,False,False,False,False,False,False,False,"",""
7,20250117_051800,ackley,2048,NewtonRaphson,False,17,6.095690727233887,0.6287616809779633,21.353815662062424,3.6510094932857444,1408.0145555306096,0.23649598570539962,7.111883482186225e-08,-32.961700129131806,-384.65075169483055,0.9999996992810064,False,False,False,False,False,False,False,False,False,False,False,False,"",""
8,20250117_051806,ackley,2048,NewtonRaphson,False,14,5.855795383453369,0.9371657448000232,21.72703213580695,4.908375700462017,4123.299680821706,0.2542660312952461,4.069218723236737e-06,-22.18376685913031,-839.0538044456514,0.9999839962156859,False,False,False,False,False,False,False,False,False,False,False,False,"",""
9,20250117_051923,ackley,2048,NewtonRaphson,False,200,77.20214295387268,0.3149550061985633,18.023443149119142,2.2015262937975195,503.7356968936909,0.19281265599039984,0.011124625790507315,-56.225453777217524,-227.81202841541935,0.9423034461437987,False,False,False,False,False,False,False,False,False,False,False,False,"",""
10,20250117_052042,ackley,2048,NewtonRaphson,False,200,78.76272130012512,0.5111210432395024,16.083024700293226,3.138704085709709,326.712906495368,0.22424267479009072,0.02063640901096884,-30.46617599298686,-103.09165616563475,0.9079728734493282,False,False,False,False,False,False,False,False,False,False,False,False,"",""
11,20250117_052204,ackley,2048,NewtonRaphson,False,200,81.98674464225769,0.8741289802582668,18.335704057596068,4.6482614247377265,412.21164199734267,0.253112089295422,0.010545483323909585,-19.975970905550657,-87.68082156558165,0.9583367062661264,False,False,False,False,False,False,False,False,False,False,False,False,"",""
12,20250117_052323,ackley,2048,NewtonRaphson,False,200,79.46937727928162,0.6792162651846962,16.564093562445404,3.859932219139743,334.4910581671975,0.2413604859302009,0.014021339542305842,-23.387068466243523,-85.65723623554845,0.941907062838941,False,False,False,False,False,False,False,False,False,False,False,False,"",""
13,20250117_052443,ackley,2048,NewtonRaphson,False,200,79.72406578063965,0.6869042123368954,13.496382380553973,3.8916230136269654,226.976992341766,0.24190143839493558,0.027739816551957938,-18.648128717450067,-57.3245066510759,0.8853259545043752,False,False,False,False,False,False,False,False,False,False,False,False,"",""
14,20250117_052602,ackley,2048,NewtonRaphson,False,200,79.48158502578735,0.8006624744482491,16.278346670612464,4.362935552693673,321.412554421787,0.24842292061354115,0.024670020493498552,-19.331097297684853,-72.66887512774446,0.900693460842623,False,False,False,False,False,False,False,False,False,False,False,False,"",""
15,20250117_052608,ackley,2048,NewtonRaphson,False,15,5.394812345504761,0.889492754612061,21.662028542003288,4.720777444011617,1446.0736172193176,0.2520265221832806,3.476982557176672e-08,-23.353237763528337,-305.32107409631976,0.9999998620390216,False,False,False,False,False,False,False,False,False,False,False,False,"",""
1,20250117_052608,ackley,8192,GradientDescent,False,2000,0.7602431774139404,0.3419655391584482,0.32274466877432006,4.680330396128745,4.484368724328223,0.09898204814949801,0.09712658172038528,0.05620703896488884,0.04186919623507944,0.018745484295397876,False,False,False,False,False,False,False,False,False,False,False,False,"",""
2,20250117_052609,ackley,8192,GradientDescent,False,2000,0.7350950241088867,0.2892996581887286,0.2720998877021512,4.133721775408773,3.9483291665826563,0.0937003663204356,0.09181275878756531,0.059453131034661946,0.044848835722085784,0.02014514571282536,False,False,False,False,False,False,False,False,False,False,False,False,"",""
3,20250117_052610,ackley,8192,GradientDescent,False,2000,0.7291960716247559,0.13401048442071373,0.12358612899754862,2.2782359821361564,2.133885343013114,0.073087875687571,0.07133943871058891,0.07778761093377437,0.06336070549974102,0.02392239424848157,False,False,False,False,False,False,False,False,False,False,False,False,"",""
4,20250117_052611,ackley,8192,GradientDescent,False,2000,0.7335922718048096,0.3204230889714137,0.3019959693725274,4.4597430514956775,4.267859199609726,0.09694783780539956,0.09506942308408683,0.05750871342648558,0.043025763966737754,0.019375519494134685,False,False,False,False,False,False,False,False,False,False,False,False,"",""
5,20250117_052611,ackley,8192,GradientDescent,False,2000,0.7372775077819824,0.15282297366370345,0.14151692474088806,2.530426274697536,2.380095502133125,0.07610029053832941,0.07431038170137605,0.07398134358839963,0.05940926794335477,0.023520394262513858,False,False,False,False,False,False,False,False,False,False,False,False,"",""
6,20250117_052612,ackley,8192,GradientDescent,False,2000,0.750964879989624,0.24724831668960023,0.2317616479039626,3.673072508780565,3.4971406378528385,0.08896206848282835,0.08707134369939307,0.06263609391961959,0.04789773970079748,0.021253156718138103,False,False,False,False,False,False,False,False,False,False,False,False,"",""
7,20250117_052613,ackley,8192,GradientDescent,False,2000,0.786780595779419,0.3482889339475439,0.32883143843919926,4.743881763800816,4.546719046537969,0.09958139493201755,0.097730520134937,0.05586595958651717,0.0415614737212336,0.018586552220363213,False,False,False,False,False,False,False,False,False,False,False,False,"",""
8,20250117_052614,ackley,8192,GradientDescent,False,2000,0.7348673343658447,0.13868169718248824,0.12804005036704824,2.341920461611782,2.1960733247112674,0.07384085375520526,0.07208378471500274,0.07673432782868878,0.0622767251455407,0.023795351094226223,False,False,False,False,False,False,False,False,False,False,False,False,"",""
9,20250117_052615,ackley,8192,GradientDescent,False,2000,0.7392511367797852,0.3626524324030176,0.34266563882258483,4.8869183425950435,4.687100348118331,0.10090850767054381,0.09906880937283982,0.05511280718013034,0.04088834321929878,0.018231349765972342,False,False,False,False,False,False,False,False,False,False,False,False,"",""
10,20250117_052615,ackley,8192,GradientDescent,False,2000,0.737647533416748,0.3046096250819841,0.28682366791766656,4.29641963537429,4.107904242382445,0.09526131719252474,0.0933861116804753,0.05838934721622971,0.04387732321110254,0.019684858107301067,False,False,False,False,False,False,False,False,False,False,False,False,"",""
11,20250117_052616,ackley,8192,GradientDescent,False,2000,0.739893913269043,0.1759387273900761,0.16357505522899674,2.8275599995459983,2.6703565010544765,0.07955737499416203,0.07773040599736339,0.07027260197050136,0.0555968745196434,0.022964168902414213,False,False,False,False,False,False,False,False,False,False,False,False,"",""
12,20250117_052617,ackley,8192,GradientDescent,False,2000,0.7372198104858398,0.35074641662281936,0.3312001845401764,4.768616190230379,4.571009049315596,0.0998050388444655,0.09795625703360396,0.055727531790188724,0.041439095333280725,0.018523932581626955,False,False,False,False,False,False,False,False,False,False,False,False,"",""
13,20250117_052618,ackley,8192,GradientDescent,False,2000,0.7338943481445312,0.15850528647422069,0.14693654802656342,2.6046927345920645,2.4526257526035202,0.0769740856382521,0.07517373629736361,0.07298645177704409,0.05838192734559163,0.02338903185351787,False,False,False,False,False,False,False,False,False,False,False,False,"",""
14,20250117_052618,ackley,8192,GradientDescent,False,2000,0.7355012893676758,0.24713166325381808,0.231643133748769,3.6715028995321446,3.4955593826681404,0.08896900519796803,0.08707502212314512,0.06267318926729959,0.047921388509981705,0.021288122426552324,False,False,False,False,False,False,False,False,False,False,False,False,"",""
15,20250117_052619,ackley,8192,GradientDescent,False,2000,0.7349681854248047,0.12927324848985622,0.11907760497120679,2.213215702100789,2.070457339073015,0.07228354444860968,0.07055064729532864,0.07886893566730059,0.06450268850535772,0.023973605147614877,False,False,False,False,False,False,False,False,False,False,False,False,"",""
1,20250117_052842,ackley,8192,NewtonRaphson,False,15,142.7553083896637,0.3419655391584482,21.555205333245546,4.680330396128745,3251.1714659685485,0.09898204814949801,4.651888024474011e-06,-62.03326758097119,-693.6457174599681,0.9999530027099718,False,False,False,False,False,False,False,False,False,False,False,False,"",""
2,20250117_053112,ackley,8192,NewtonRaphson,False,16,149.8309645652771,0.2892996581887286,21.15927035508837,4.133721775408773,1770.8446982555267,0.0937003663204356,3.2511635103035034e-07,-72.13963136895526,-427.38990973948955,0.9999965302552829,False,False,False,False,False,False,False,False,False,False,False,False,"",""
3,20250117_054823,ackley,8192,NewtonRaphson,False,109,1031.2317385673523,0.13401048442071373,19.68490752085803,2.2782359821361564,1669.1946809047402,0.073087875687571,1.1010262870607194e-05,-145.89080190964054,-731.6697910106936,0.9998493558231508,False,False,False,False,False,False,False,False,False,False,False,False,"",""
4,20250117_055029,ackley,8192,NewtonRaphson,False,14,126.13216924667358,0.3204230889714137,20.551887830275785,4.4597430514956775,2095.3611618508235,0.09694783780539956,4.195077796059139e-05,-63.13984677648903,-468.8389879542715,0.9995672850585404,False,False,False,False,False,False,False,False,False,False,False,False,"",""
5,20250117_060701,ackley,8192,NewtonRaphson,False,105,991.5758259296417,0.15282297366370345,19.841329798186845,2.530426274697536,1865.787322311485,0.07610029053832941,3.826311721071885e-07,-128.83211439039877,-736.3411116411618,0.9999949720143063,False,False,False,False,False,False,False,False,False,False,False,False,"",""
6,20250117_063919,ackley,8192,NewtonRaphson,False,200,1938.6689562797546,0.24724831668960023,17.9905526050249,3.673072508780565,924.5689755827017,0.08896206848282835,0.0023131899391688076,-71.76309438988233,-250.71541628228087,0.9739980198457806,False,False,False,False,False,False,False,False,False,False,False,False,"",""
7,20250117_071230,ackley,8192,NewtonRaphson,False,200,1990.2135684490204,0.3482889339475439,20.37494405068203,4.743881763800816,1215.8352891720147,0.09958139493201755,0.001534328152411895,-57.50011890917762,-255.29544531436272,0.9845922207309975,False,False,False,False,False,False,False,False,False,False,False,False,"",""
8,20250117_074429,ackley,8192,NewtonRaphson,False,200,1919.023295879364,0.13868169718248824,18.15088728166265,2.341920461611782,1018.8604806146561,0.07384085375520526,0.004389793209199523,-129.8816350709805,-434.05340907839576,0.9405506168204336,False,False,False,False,False,False,False,False,False,False,False,False,"",""
9,20250117_074643,ackley,8192,NewtonRaphson,False,15,134.7135670185089,0.3626524324030176,20.36774448979898,4.8869183425950435,4948.305353380424,0.10090850767054381,2.5474565223877465e-07,-55.16326451979839,-1011.5614971402987,0.999997475478945,False,False,False,False,False,False,False,False,False,False,False,False,"",""
10,20250117_074858,ackley,8192,NewtonRaphson,False,15,134.7117600440979,0.3046096250819841,20.302629937072336,4.29641963537429,4995.347982523783,0.09526131719252474,9.203969668375014e-05,-65.65130798676499,-1161.676927876158,0.999033818769294,False,False,False,False,False,False,False,False,False,False,False,False,"",""
11,20250117_082053,ackley,8192,NewtonRaphson,False,200,1914.5114753246307,0.1759387273900761,13.396064894932447,2.8275599995459983,486.8362226172102,0.07955737499416203,0.01305517759419491,-75.140512629899,-171.17538184702644,0.8359023585789136,False,False,False,False,False,False,False,False,False,False,False,False,"",""
12,20250117_085251,ackley,8192,NewtonRaphson,False,200,1918.8352670669556,0.35074641662281936,10.22927475674279,4.768616190230379,311.6712048723566,0.0998050388444655,0.02387157957237219,-28.164302960628678,-64.35883628271189,0.7608178920748354,False,False,False,False,False,False,False,False,False,False,False,False,"",""
13,20250117_092457,ackley,8192,NewtonRaphson,False,200,1925.461741924286,0.15850528647422069,12.638097020246777,2.6046927345920645,439.5917644502599,0.0769740856382521,0.01366179419066153,-78.73296854235987,-167.76914447995605,0.8225143686036547,False,False,False,False,False,False,False,False,False,False,False,False,"",""
14,20250117_092810,ackley,8192,NewtonRaphson,False,20,193.48429703712463,0.24713166325381808,21.716326794788568,3.6715028995321446,12175.456985825755,0.08896900519796803,6.06604564267088e-07,-86.87351045537488,-3315.2051941664704,0.9999931818439138,False,False,False,False,False,False,False,False,False,False,False,False,"",""
15,20250117_100026,ackley,8192,NewtonRaphson,False,200,1935.1590654850006,0.12927324848985622,18.78177163457168,2.213215702100789,1225.0646985879544,0.07228354444860968,0.0007073816299976475,-144.28738044395507,-552.5225045733773,0.9902137943650431,False,False,False,False,False,False,False,False,False,False,False,False,"",""
1,20250117_100030,ackley,32768,GradientDescent,False,2000,4.253169059753418,0.08205595851949754,0.08003917253281445,3.0382661715785226,2.9747717593619325,0.03186298295068698,0.031663316961878345,0.024578178392783936,0.02089823887404894,0.006266393486060255,False,False,False,False,False,False,False,False,False,False,False,False,"",""
2,20250117_100034,ackley,32768,GradientDescent,False,2000,4.292457342147827,0.09193900120328324,0.08979905356994111,3.3438193274347183,3.278414928227698,0.032820774598905436,0.032616496555032466,0.023275732880875716,0.019559788613697834,0.006224047005879701,False,False,False,False,False,False,False,False,False,False,False,False,"",""
3,20250117_100039,ackley,32768,GradientDescent,False,2000,5.054539442062378,0.14982491533192688,0.14698344762384297,4.98188601978082,4.906520600173182,0.0378140164378533,0.037590035949687364,0.01896525488960787,0.015127889178595425,0.005923213381314439,False,False,False,False,False,False,False,False,False,False,False,False,"",""
4,20250117_100044,ackley,32768,GradientDescent,False,2000,4.272549390792847,0.13664718077966187,0.13396271175266294,4.6285752236776245,4.555321224949981,0.036755804725445505,0.03653552177935164,0.01964525730924171,0.015826468229988087,0.005993147143405257,False,False,False,False,False,False,False,False,False,False,False,False,"",""
5,20250117_100049,ackley,32768,GradientDescent,False,2000,4.814795255661011,0.0645868612042304,0.06278948762444303,2.4742427394017783,2.4143015903741687,0.03008095552969566,0.02989026918149748,0.027828780440404013,0.02422605837053084,0.006339105418706984,False,False,False,False,False,False,False,False,False,False,False,False,"",""
6,20250117_100053,ackley,32768,GradientDescent,False,2000,4.3790388107299805,0.11240864877087775,0.11001682586202977,3.9501513446079515,3.881005046348792,0.034696830054935034,0.03448435787078797,0.02127792598702286,0.017504721269362457,0.006123677114325992,False,False,False,False,False,False,False,False,False,False,False,False,"",""
7,20250117_100057,ackley,32768,GradientDescent,False,2000,4.28355598449707,0.12821274241256875,0.1256294124711812,4.396896105651661,4.3250351556005855,0.03605760103756833,0.03583982850859014,0.020148776890480908,0.016343563351134658,0.00603957342451307,False,False,False,False,False,False,False,False,False,False,False,False,"",""
8,20250117_100102,ackley,32768,GradientDescent,False,2000,4.7866294384002686,0.10107629739427226,0.09882330652405757,3.618626884083183,3.5515172603251277,0.033675785740081426,0.033467606539921486,0.022290001991528825,0.018545604702502567,0.006181866156493626,False,False,False,False,False,False,False,False,False,False,False,False,"",""
