optimizer,lr,momentum,noise_scale,mean_final_value,std_final_value,mean_iterations,success_rate,mean_distance_to_minimum,std_distance_to_minimum
SGD+Momentum,0.00021544346900318845,0.9,0.01,0.0022219431491698033,0.0008622417560339699,1000.0,0.0,0.04601867298524187,0.010209059008898534
SGD+Momentum,0.0001,0.9,0.01,0.29242041120712126,0.11381411869837779,1000.0,0.0,0.5279063688860373,0.11719759765746253
SGD+Momentum,0.002154434690031882,0.9,0.001,5.5530226243349086e-08,2.7194955006847406e-08,1000.0,0.0,0.00022887512433085195,5.6092813317627104e-05
SGD+Momentum,0.01,0.9,0.1,0.0026780178725550057,0.0011554356422742932,1000.0,0.0,0.05056761785423597,0.01099699491238225
SGD+Momentum,0.046415888336127774,0.9,0.1,0.009805854387590733,0.004957079984606677,1000.0,0.0,0.09635200076568293,0.02285052157042746
SGD+Momentum,0.00046415888336127773,0.8,0.01,0.0013141132767774451,0.0005119323776345705,1000.0,0.0,0.03539312230571349,0.00783837803568131
SGD+Momentum,0.0001,0.8,0.001,2.249770209239915,0.8756323077503729,1000.0,0.0,1.4642712147595556,0.32508463339027577
SGD+Momentum,0.00021544346900318845,0.95,0.1,0.0001060347033509435,5.097859596908769e-05,1000.0,0.0,0.010025066949303316,0.0023521768668469186
SGD+Momentum,0.00021544346900318845,0.95,0.001,1.9267951906489778e-08,6.166813053029403e-09,1000.0,0.0,0.00013693443344943277,2.2735717326986752e-05
SGD+Momentum,0.01,0.95,0.001,4.6594173617802864e-07,1.885721979416084e-07,1000.0,0.0,0.0006689704253494211,0.00013572142861701398
SGD+Momentum,0.0001,0.95,0.1,0.0033313494776870773,0.0012385423417805577,1000.0,0.0,0.05646217252674931,0.011973827760857146
SGD+Momentum,0.021544346900318822,0.99,0.001,0.0001301384738251002,4.59482420601572e-05,1000.0,0.0,0.011206750601626058,0.002132419934734754
SGD+Momentum,0.001,0.99,0.001,0.0005676288734655668,0.0002171980007360335,1000.0,0.0,0.02327956216475193,0.005068615085308555
SGD+Momentum,0.002154434690031882,0.9,0.001,5.2511680846320405e-08,2.7287811408183885e-08,1000.0,0.0,0.0002209619557561262,6.072474746549487e-05
SGD+Momentum,0.00021544346900318845,0.8,0.001,0.21828671927340743,0.08495623871646815,1000.0,0.0,0.4561073304528248,0.1012562214414755
SGD+Momentum,0.001,0.8,0.001,2.6593314959979566e-08,9.148796588975167e-09,1000.0,0.0,0.00016072456301072005,2.7584956135412654e-05
SGD+Momentum,0.01,0.95,0.01,5.579339633799721e-05,3.1941403171083546e-05,1000.0,0.0,0.007186214346665165,0.002037576919230528
SGD+Momentum,0.1,0.95,0.001,5.77248318559737e-06,2.206813161290927e-06,1000.0,0.0,0.0023595381693566645,0.00045283861688947093
SGD+Momentum,0.01,0.8,0.01,1.2755505144365536e-05,5.494658201973098e-06,1000.0,0.0,0.0034764994623882562,0.0008182032952632886
SGD+Momentum,0.0001,0.95,0.001,0.0032060126607498995,0.001247543877585753,1000.0,0.0,0.05527601600272092,0.01227088894973961
SGD+Momentum,0.001,0.95,0.1,0.00046666564999258456,0.00014893903132196228,1000.0,0.0,0.02134573639762262,0.0033204197981269697
SGD+Momentum,0.0001,0.95,0.01,0.003214484059296571,0.0012508404129788504,1000.0,0.0,0.0553486041911463,0.012288859726939449
SGD+Momentum,0.021544346900318822,0.99,0.001,0.0001300087050823847,4.643291102015759e-05,1000.0,0.0,0.01118858721110404,0.002196411004776619
SGD+Momentum,0.01,0.9,0.1,0.002816895248156021,0.0007841170224474303,1000.0,0.0,0.05253455632062842,0.007550870171757734
SGD+Momentum,0.0001,0.95,0.1,0.003345036358023338,0.0012695568138236298,1000.0,0.0,0.056472464918415254,0.012485874581369825
SGD+Momentum,0.00021544346900318845,0.99,0.1,0.0008191285581391238,0.0004491589735052275,1000.0,0.0,0.02745352038453357,0.008089052888634329
SGD+Momentum,0.046415888336127774,0.9,0.1,0.012300959437034732,0.005289183905955953,1000.0,0.0,0.1081399103780321,0.024631671085533643
SGD+Momentum,0.00046415888336127773,0.8,0.01,0.0013165477130012465,0.0005106542099054526,1000.0,0.0,0.03542829981497874,0.007834748574218836
SGD+Momentum,0.002154434690031882,0.99,0.1,0.005282307704683827,0.002237647278551402,1000.0,0.0,0.070931968524902,0.015841828993716035
SGD+Momentum,0.046415888336127774,0.95,0.001,2.531878855773769e-06,9.116607633502226e-07,1000.0,0.0,0.0015655058390244675,0.00028472850885372894
SGD+Momentum,0.002154434690031882,0.95,0.1,0.0009749336592110835,0.00040304358918593903,1000.0,0.0,0.030694824423990248,0.00572375862449626
SGD+Momentum,0.1,0.95,0.001,5.5440076388477925e-06,2.11368802884746e-06,1000.0,0.0,0.002308937796432201,0.0004613175598810486
SGD+Momentum,0.1,0.8,0.1,0.012051592611002169,0.005289816059011116,1000.0,0.0,0.1074122863269124,0.02267583200298407
SGD+Momentum,0.046415888336127774,0.99,0.01,0.001460304634861812,0.0007391921431450937,1000.0,0.0,0.03723412911813136,0.00859792205571405
SGD+Momentum,0.00046415888336127773,0.99,0.01,2.7574991347427458e-05,1.1266126046567327e-05,1000.0,0.0,0.005151962447456282,0.0010160089996785198
SGD+Momentum,0.001,0.99,0.1,0.0029646278665030118,0.0013737202509130424,1000.0,0.0,0.05305549334300974,0.012236931503970332
SGD+Momentum,0.002154434690031882,0.95,0.01,1.0007448320548816e-05,3.2765141149824744e-06,1000.0,0.0,0.0031257927943887064,0.0004866905866117172
SGD+Momentum,0.00046415888336127773,0.8,0.1,0.0013766515273028134,0.0005566824658825763,1000.0,0.0,0.036121253925994225,0.00847977252741257
SGD+Momentum,0.00046415888336127773,0.95,0.001,2.4037955115921894e-08,7.12618163868306e-09,1000.0,0.0,0.00015319747208345592,2.384302126746218e-05
SGD+Momentum,0.046415888336127774,0.9,0.1,0.01157647481171823,0.0042889629289314035,1000.0,0.0,0.1055602959322284,0.020820632421196913
SGD+Momentum,0.021544346900318822,0.9,0.1,0.00627183779795402,0.002718629523096685,1000.0,0.0,0.07722196006809556,0.01756720470636905
SGD+Momentum,0.002154434690031882,0.99,0.01,0.0006374860884152932,0.00026821392933414377,1000.0,0.0,0.02456573949806148,0.0058318548789107775
SGD+Momentum,0.046415888336127774,0.9,0.01,0.0001311490757057888,5.5408653200145525e-05,1000.0,0.0,0.011195745014878248,0.0024092258647992514
SGD+Momentum,0.004641588833612777,0.99,0.01,0.00042440467212442195,0.00018301029202710963,1000.0,0.0,0.020120126140914782,0.004425516489416725
SGD+Momentum,0.00046415888336127773,0.9,0.001,3.6261255553728726e-08,1.200948295021672e-08,1000.0,0.0,0.0001878996283818977,3.0902834945575254e-05
SGD+Momentum,0.0001,0.9,0.1,0.2921882332750033,0.11413298867247124,1000.0,0.0,0.527543732585835,0.11783820893245263
SGD+Momentum,0.00046415888336127773,0.95,0.01,2.264913467150333e-06,1.4040908192497842e-06,1000.0,0.0,0.0014462566697174026,0.0004162392490482614
SGD+Momentum,0.00046415888336127773,0.8,0.001,0.0013144297788302134,0.0005115952189613962,1000.0,0.0,0.03539318663668948,0.007858251620473797
SGD+Momentum,0.0001,0.95,0.1,0.0032151423247298618,0.0013355167504748528,1000.0,0.0,0.055115133563248986,0.013321575621340221
SGD+Momentum,0.00046415888336127773,0.99,0.1,0.0009893069520146797,0.00039853866032745167,1000.0,0.0,0.03084056125896782,0.006177923052817422
SGD+Momentum,0.0001,0.8,0.001,2.249764987637676,0.8756423736963211,1000.0,0.0,1.4642690303056256,0.32508644162052924
SGD+Momentum,0.00046415888336127773,0.99,0.001,1.3271231838195193e-05,5.119664172661816e-06,1000.0,0.0,0.0035594641056074733,0.0007755302180361422
SGD+Momentum,0.002154434690031882,0.8,0.1,0.000265689327233574,0.0001390783036843784,1000.0,0.0,0.015740120875302285,0.004235318413584417
SGD+Momentum,0.01,0.9,0.01,2.8201849970298154e-05,1.3645976109928968e-05,1000.0,0.0,0.005175610842266311,0.0011894966917623414
SGD+Momentum,0.004641588833612777,0.9,0.01,1.1405480549404272e-05,6.8048881422683056e-06,1000.0,0.0,0.0032333077054550316,0.0009752957660368419
SGD+Momentum,0.0001,0.99,0.1,0.0008848728673993145,0.00031622810751896194,1000.0,0.0,0.029272028740089256,0.00529350553402025
SGD+Momentum,0.00021544346900318845,0.95,0.001,2.0211951930139224e-08,6.928843867009233e-09,1000.0,0.0,0.0001398809339618736,2.5402288166485677e-05
